name,config,value at step 100,value at step 200,value at step 300,value at step 400,value at step 500,value at step 600,value at step 700,value at step 800,value at step 900,value at step 1000,value at step 1100,value at step 1200,value at step 1300,value at step 1400,value at step 1500,value at step 1600,value at step 1700,value at step 1800,value at step 1900,value at step 2000,value at step 2100,value at step 2200,value at step 2300,value at step 2400,value at step 2500,value at step 2600,value at step 2700,value at step 2800,value at step 2900,value at step 3000
Sniper_100000_pointcloud,LR_Basic_Sil_Prune,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.518705872172177e-08,6.305094757408369e-08,4.044368608902005e-07,6.161428700579563e-07,1.4924261222404311e-06,1.8687735519051785e-06,2.1754292447440093e-06,2.465817942720605e-06,2.7569737994781462e-06,3.067994384764461e-06,3.333757831569528e-06,3.497561692711315e-06,3.644101298050373e-06,3.755499847102328e-06,3.835526058537653e-06,3.892850600095699e-06,3.939757789339637e-06,3.7995682760083582e-06,3.819592166109942e-06,3.81416384698241e-06
Sofa_100000_colored_pointcloud,LR_Basic_Sil_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.1924956197617576e-05,1.1924956197617576e-05,1.2240838259458542e-05,1.2240838259458542e-05,1.2461272490327246e-05,1.2500930097303353e-05,1.3394908819464035e-05,1.3809118172503076e-05,1.6236288502113894e-05,1.7078928067348897e-05,1.7830343495006673e-05,1.8589027604321018e-05,1.9388597138458863e-05,2.0136814782745205e-05,2.0841625882894732e-05,2.1377732991822995e-05,2.1765796191175468e-05,2.2066551537136547e-05,2.2259649995248765e-05,2.2415075363824144e-05,2.2526506654685363e-05,2.2533986339112744e-05,2.2581190933124162e-05,2.258737185911741e-05
Sofa_100000_pointcloud,LR_Basic_Sil_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.1827057278424036e-05,1.1827057278424036e-05,1.2142596460762434e-05,1.2142596460762434e-05,1.238949153048452e-05,1.2433945812517777e-05,1.3277316611493006e-05,1.3676576600119006e-05,1.601767144165933e-05,1.681424691923894e-05,1.7537089661345817e-05,1.825819708756171e-05,1.9051154595217668e-05,1.9811066522379406e-05,2.0487565052462742e-05,2.0977673557354137e-05,2.138051058864221e-05,2.1701051082345657e-05,2.1929714421276003e-05,2.208733894804027e-05,2.2201184037839994e-05,2.2191316020325758e-05,2.2237996745388955e-05,2.2247339074965566e-05
SpaceShipMaybe_100000_colored_pointcloud,LR_Basic_Sil_Prune,0.0,0.0,0.0,0.0,0.0,0.0,5.428825261333259e-06,5.428825261333259e-06,5.46146748092724e-06,5.46146748092724e-06,5.573691851168405e-06,5.622416665573837e-06,6.379136721079703e-06,6.764093996025622e-06,8.896598956198432e-06,9.770017641130835e-06,1.0581275091681164e-05,1.1398247806937434e-05,1.2240391697559971e-05,1.309912113356404e-05,1.3835219760949258e-05,1.4363802620209754e-05,1.481380604673177e-05,1.5112655091797933e-05,1.5363410057034343e-05,1.5527177311014384e-05,1.5638943295925856e-05,1.5687794075347483e-05,1.5717507267254405e-05,1.5728352082078345e-05
SpaceShipMaybe_100000_pointcloud,LR_Basic_Sil_Prune,0.0,0.0,0.0,0.0,0.0,0.0,5.514271379070124e-06,5.514271379070124e-06,5.607057573797647e-06,5.607057573797647e-06,5.700219844584353e-06,5.754242010880262e-06,6.53086726742913e-06,6.927070899109822e-06,9.038659300131258e-06,9.903968020807952e-06,1.0717218174249865e-05,1.1571661161724478e-05,1.2439233614713885e-05,1.3313943782122806e-05,1.4037068467587233e-05,1.4572324289474636e-05,1.4983079381636344e-05,1.5306908608181402e-05,1.5552905097138137e-05,1.5718722352175973e-05,1.583946868777275e-05,1.5890544091234915e-05,1.5925577827147208e-05,1.593736669747159e-05
Tree_100000_colored_pointcloud,LR_Basic_Sil_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.3664001698998618e-06,1.3664001698998618e-06,1.3719296703129658e-06,1.3719296703129658e-06,1.40159033890086e-06,1.4782223161091679e-06,2.175833287765272e-06,2.6923983114102157e-06,5.078975846117828e-06,6.129218945716275e-06,7.091352017596364e-06,8.117325705825351e-06,9.167130883724894e-06,1.0296816981281154e-05,1.1313524737488478e-05,1.2066481758665759e-05,1.2603260984178632e-05,1.303789576923009e-05,1.3373347428569105e-05,1.3628378837893251e-05,1.3798568943457212e-05,1.385937775921775e-05,1.3921764548285864e-05,1.393678758176975e-05
Tree_100000_pointcloud,LR_Basic_Sil_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.5179330148384906e-06,1.5179330148384906e-06,1.5284949768101797e-06,1.5284949768101797e-06,1.5595887816743925e-06,1.633659621802508e-06,2.3413456347043393e-06,2.8492927413026337e-06,5.239805432211142e-06,6.2835251810611226e-06,7.243514119181782e-06,8.253498890553601e-06,9.275637239625212e-06,1.033536136674229e-05,1.1226936294406187e-05,1.1906538020411972e-05,1.2447061635612044e-05,1.2862250514444895e-05,1.315467306994833e-05,1.3371645763982087e-05,1.3536012374970596e-05,1.3568654139817227e-05,1.362330476695206e-05,1.3632812624564394e-05
Truck_100000_colored_pointcloud,LR_Basic_Sil_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.1684262517519528e-06,1.1684262517519528e-06,1.1745260053430684e-06,1.1745260053430684e-06,1.1975204188274802e-06,1.2654541023948696e-06,1.8833679860108532e-06,2.2748129140381934e-06,4.169203748460859e-06,4.927707777824253e-06,5.600487384072039e-06,6.2562012317357585e-06,6.904659130668733e-06,7.626898877788335e-06,8.181923476513475e-06,8.591501682531089e-06,8.956095371104311e-06,9.204952220898122e-06,9.375047739013098e-06,9.543680789647624e-06,9.63345246418612e-06,9.652327207732014e-06,9.685170880402438e-06,9.696561392047442e-06
Truck_100000_pointcloud,LR_Basic_Sil_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.2110610896343132e-06,1.2110610896343132e-06,1.2145032997068483e-06,1.2145032997068483e-06,1.2417626749083865e-06,1.3000060334888985e-06,1.894936303870054e-06,2.2695585357723758e-06,4.1200046325684525e-06,4.847276159125613e-06,5.525013875740115e-06,6.143454356788425e-06,6.810944796598051e-06,7.458135769411456e-06,8.04167939350009e-06,8.462930964014959e-06,8.789423191046808e-06,9.031788977154065e-06,9.227817827195395e-06,9.357322596770246e-06,9.456220141146332e-06,9.489766853221226e-06,9.52199479797855e-06,9.530814168101642e-06
Waly_100000_colored_pointcloud,LR_Basic_Sil_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.6212936316151172e-05,1.6212936316151172e-05,1.656705717323348e-05,1.656705717323348e-05,1.6841233446029946e-05,1.685722600086592e-05,1.810955654946156e-05,1.8533102775109e-05,2.1818756067659706e-05,2.2951207938604057e-05,2.3992808564798906e-05,2.5044013455044478e-05,2.6127872843062505e-05,2.723322540987283e-05,2.812173443089705e-05,2.877297083614394e-05,2.9326767617021687e-05,2.9728151275776327e-05,3.0028948458493687e-05,3.023682802449912e-05,3.0364857593667693e-05,3.040408410015516e-05,3.04579170915531e-05,3.047290738322772e-05
Waly_100000_pointcloud,LR_Basic_Sil_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.6143454558914527e-05,1.6143454558914527e-05,1.6485833839396946e-05,1.6485833839396946e-05,1.661068199609872e-05,1.6622569091850892e-05,1.7663714970694855e-05,1.8075616026180796e-05,2.1252239093882963e-05,2.2205867935554124e-05,2.3145927116274834e-05,2.4046101316343993e-05,2.4960623704828322e-05,2.5972169169108383e-05,2.6790543415700085e-05,2.7380130632082e-05,2.78502338915132e-05,2.8205966373207048e-05,2.8484477297752164e-05,2.8671904146904126e-05,2.8815124096581712e-05,2.8863345505669713e-05,2.8913931600982323e-05,2.8925922379130498e-05
Bicycle_100000_colored_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,9.170370276478934e-07,9.170370276478934e-07,9.225377652910538e-07,9.225377652910538e-07,9.368789051222848e-07,1.0126669849341852e-06,1.7503957678854931e-06,2.372790731897112e-06,4.600657121045515e-06,5.631262411043281e-06,6.64847539155744e-06,7.679888767597731e-06,8.623648682259955e-06,9.547834451950621e-06,1.0326582923880778e-05,1.0950378964480478e-05,1.1358190022292547e-05,1.1696381079673301e-05,1.197928941110149e-05,1.2198681361041963e-05,1.2331040124990977e-05,1.2071489436493721e-05,1.2137563317082822e-05,1.2138050806242973e-05
Bicycle_100000_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,9.136279004451353e-07,9.136279004451353e-07,9.322562846136861e-07,9.322562846136861e-07,9.565416121404269e-07,1.0255978395434795e-06,1.7005179415718885e-06,2.1633316009683767e-06,4.126560270378832e-06,5.00179248774657e-06,5.823849278385751e-06,6.619874511670787e-06,7.405981250485638e-06,8.199343938031234e-06,8.859320587362163e-06,9.305163075623568e-06,9.6367248261231e-06,9.904668331728317e-06,1.0104615284944884e-05,1.0252628271700814e-05,1.0374169505666941e-05,1.0200074029853567e-05,1.0260609087708872e-05,1.0264826414640993e-05
Cat_100000_colored_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,5.236891524873499e-07,5.236891524873499e-07,5.280624009174062e-07,5.280624009174062e-07,5.649732770507399e-07,6.509866352644167e-07,1.4251741049520206e-06,2.0300806227169232e-06,4.73872569273226e-06,6.130749170552008e-06,7.450007615261711e-06,8.576587788411416e-06,9.726383723318577e-06,1.0747634405561257e-05,1.167703067039838e-05,1.238117602042621e-05,1.2936896382598206e-05,1.336291097686626e-05,1.3685235899174586e-05,1.3917356227466371e-05,1.410441291227471e-05,1.3709222912439145e-05,1.3795252016279846e-05,1.3787915122520644e-05
Cat_100000_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,5.254266284282494e-07,5.254266284282494e-07,5.272182193039043e-07,5.272182193039043e-07,5.549574098040466e-07,6.364597879837675e-07,1.4064634115129593e-06,2.0533777842501877e-06,4.76402647109353e-06,6.0297725212876685e-06,7.1962376750889234e-06,8.321982022607699e-06,9.299388693762012e-06,1.0315348845324479e-05,1.1159965652041137e-05,1.177630929305451e-05,1.2291325219848659e-05,1.2703126230917405e-05,1.3023801329836715e-05,1.3241238775663078e-05,1.3404520359472372e-05,1.2953998520970345e-05,1.303906537941657e-05,1.3026047781750094e-05
Chair3Legs_100000_colored_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,7.94131847214885e-06,7.94131847214885e-06,8.021559551707469e-06,8.021559551707469e-06,8.133101800922304e-06,8.186643754015677e-06,9.00806026038481e-06,9.428613338968717e-06,1.1628022548393346e-05,1.2419252016115934e-05,1.3169394151191227e-05,1.3939135897089727e-05,1.4801413271925412e-05,1.5604084182996303e-05,1.6353731552953832e-05,1.6915448213694617e-05,1.737009188218508e-05,1.7653044778853655e-05,1.789108500815928e-05,1.8070664737024345e-05,1.8188642570748925e-05,1.8184706277679652e-05,1.8225648091174662e-05,1.8227910913992673e-05
Chair3Legs_100000_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,7.954760803841054e-06,7.954760803841054e-06,8.055309081100859e-06,8.055309081100859e-06,8.146427717292681e-06,8.194941983674653e-06,8.949094990384765e-06,9.327434781880584e-06,1.1684995115501806e-05,1.2460553080018144e-05,1.3238335668575019e-05,1.396546940668486e-05,1.4721525985805783e-05,1.547084320918657e-05,1.6134428733494133e-05,1.667162541707512e-05,1.7079830286093056e-05,1.739418257784564e-05,1.7612021110835485e-05,1.7783266230253503e-05,1.790151873137802e-05,1.7915173884830438e-05,1.7965779989026487e-05,1.7965485312743112e-05
Chair_100000_colored_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,8.347138646058738e-06,8.347138646058738e-06,8.443877959507518e-06,8.443877959507518e-06,8.535834240319673e-06,8.572907972848043e-06,9.342721568827983e-06,9.708360266813543e-06,1.2031390724587254e-05,1.2848720871261321e-05,1.363258979836246e-05,1.4402137821889482e-05,1.5175327462202404e-05,1.5999150491552427e-05,1.6749827409512363e-05,1.7288863091380335e-05,1.7692160326987505e-05,1.803906707209535e-05,1.8292666936758906e-05,1.8489969079382718e-05,1.8623110008775257e-05,1.8633472791407257e-05,1.8676768377190456e-05,1.8683786038309336e-05
Chair_100000_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,8.355241334356833e-06,8.355241334356833e-06,8.437991709797643e-06,8.437991709797643e-06,8.549736776330974e-06,8.587395313952584e-06,9.390102604811545e-06,9.781902917893603e-06,1.2196739589853678e-05,1.3033759387326427e-05,1.381645051878877e-05,1.4597277186112478e-05,1.5465497199329548e-05,1.6290110579575412e-05,1.700486973277293e-05,1.7586837202543393e-05,1.7993264918914065e-05,1.832392081269063e-05,1.8569240637589246e-05,1.875351881608367e-05,1.8891858417191543e-05,1.8887678379542194e-05,1.893296757771168e-05,1.8942308088298887e-05
DragonOnWall_100000_colored_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.1177338819834404e-05,1.1177338819834404e-05,1.145204805652611e-05,1.145204805652611e-05,1.1712138075381517e-05,1.1722833733074367e-05,1.2823089491575956e-05,1.3123186363372952e-05,1.600534960743971e-05,1.6706759197404608e-05,1.7352551367366686e-05,1.7993568690144457e-05,1.864267142082099e-05,1.9290382624603808e-05,1.989562952076085e-05,2.035311990766786e-05,2.071088965749368e-05,2.0968398530385457e-05,2.116083851433359e-05,2.1317706341505982e-05,2.1434429072542116e-05,2.1215120796114206e-05,2.125999890267849e-05,2.12555933103431e-05
DragonOnWall_100000_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.1090768566646148e-05,1.1090768566646148e-05,1.1275170436420012e-05,1.1275170436420012e-05,1.1410376828280278e-05,1.1425043339841068e-05,1.2301589777052868e-05,1.2563688869704492e-05,1.4815754184382968e-05,1.5411020285682753e-05,1.594143031979911e-05,1.6545856851735152e-05,1.7163487427751534e-05,1.782318577170372e-05,1.837526542658452e-05,1.8813843780662864e-05,1.9136134142172523e-05,1.9404227714403532e-05,1.9611912648542784e-05,1.9776085537159815e-05,1.989050542761106e-05,1.9562390662031248e-05,1.9611921743489802e-05,1.9597922801040113e-05
Elephant_100000_colored_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.193731122839381e-07,1.193731122839381e-07,1.2040193553275458e-07,1.2040193553275458e-07,1.412700783021137e-07,2.2296120505416184e-07,9.25392669159919e-07,1.4737817082277616e-06,3.6779665606445633e-06,4.758001068694284e-06,5.7358197409485e-06,6.7027503973804414e-06,7.619768439326435e-06,8.64266257849522e-06,9.498355211690068e-06,1.0172619113291148e-05,1.0657320672180504e-05,1.1067486411775462e-05,1.138033258030191e-05,1.1601970982155763e-05,1.1772843208746053e-05,1.1725972399290185e-05,1.1791952601925004e-05,1.1796106264228001e-05
Elephant_100000_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.2184263198378176e-07,1.2184263198378176e-07,1.2219778966482409e-07,1.2219778966482409e-07,1.4152628580177407e-07,2.2127144916339603e-07,9.022007247949659e-07,1.4503630154649727e-06,3.646504637799808e-06,4.629206614481518e-06,5.513581527338829e-06,6.428716915252153e-06,7.386159722955199e-06,8.37742118164897e-06,9.205922651744913e-06,9.8208374765818e-06,1.0314382961951196e-05,1.070557573257247e-05,1.1008036381099373e-05,1.1230751624680124e-05,1.1408991667849477e-05,1.1305690350127406e-05,1.137151411967352e-05,1.1374098903615959e-05
Fountain_100000_colored_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,3.1317646062234417e-05,3.1317646062234417e-05,3.1944160582497716e-05,3.1944160582497716e-05,3.29602335114032e-05,3.2953561458271e-05,3.508215013425797e-05,3.538298551575281e-05,3.9939994167070836e-05,4.085742693860084e-05,4.1707593481987715e-05,4.265603638486937e-05,4.374189302325249e-05,4.4729233195539564e-05,4.568635631585494e-05,4.642219573725015e-05,4.691129652201198e-05,4.7281282604672015e-05,4.7557718062307686e-05,4.77456851513125e-05,4.7879100748104975e-05,4.794972846866585e-05,4.7999710659496486e-05,4.800887836609036e-05
Fountain_100000_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,3.0923951271688566e-05,3.0923951271688566e-05,3.141785055049695e-05,3.141785055049695e-05,3.247921995352954e-05,3.2462921808473766e-05,3.465029294602573e-05,3.497098441584967e-05,3.9620364987058565e-05,4.047450784128159e-05,4.13419256801717e-05,4.226597957313061e-05,4.323366010794416e-05,4.417208765516989e-05,4.5037151721771806e-05,4.574899867293425e-05,4.6271918108686805e-05,4.6675646444782615e-05,4.6942990593379363e-05,4.714880196843296e-05,4.7285535401897505e-05,4.735992115456611e-05,4.740823351312429e-05,4.7421272029168904e-05
House_100000_colored_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.5973648260114715e-05,1.5973648260114715e-05,1.6746307665016502e-05,1.6746307665016502e-05,1.7229136574314907e-05,1.725582842482254e-05,1.8160462786909193e-05,1.844366852310486e-05,2.033834061876405e-05,2.095269155688584e-05,2.144849167962093e-05,2.2017498849891126e-05,2.257414053019602e-05,2.3197941118269227e-05,2.3706390493316576e-05,2.4100485461531207e-05,2.4413577193627134e-05,2.462994962115772e-05,2.4775374185992405e-05,2.4906350517994724e-05,2.498700632713735e-05,2.4259561541839503e-05,2.42972128035035e-05,2.41878442466259e-05
House_100000_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.5531015378655866e-05,1.5531015378655866e-05,1.6349407815141603e-05,1.6349407815141603e-05,1.6612222680123523e-05,1.6639263776596636e-05,1.7592701624380425e-05,1.783427069312893e-05,1.956280175363645e-05,2.0065141143277287e-05,2.0551495254039764e-05,2.1067800844321027e-05,2.1571639081230387e-05,2.2125523173599504e-05,2.2604752302868292e-05,2.291206328663975e-05,2.3153172151069157e-05,2.3343771317740902e-05,2.3494561901316047e-05,2.3606442482559942e-05,2.3670390874031e-05,2.3171993234427646e-05,2.3201175281428732e-05,2.313375625817571e-05
SalingBoat_100000_colored_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,9.664604476711247e-07,9.664604476711247e-07,9.679017693997594e-07,9.679017693997594e-07,9.966120160243008e-07,1.050466039487219e-06,1.5571647509204922e-06,1.879754677247547e-06,3.409924374864204e-06,4.069411261298228e-06,4.639608960133046e-06,5.19297373102745e-06,5.741859240515623e-06,6.342396773106884e-06,6.862512236693874e-06,7.2253960752277635e-06,7.4916133598890156e-06,7.697351975366473e-06,7.861336598580237e-06,7.977954737725668e-06,8.07054584583966e-06,7.909586202003993e-06,7.944459866848774e-06,7.939885108498856e-06
SalingBoat_100000_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,9.709086725706584e-07,9.709086725706584e-07,9.759677368492703e-07,9.759677368492703e-07,1.025903884510626e-06,1.0849581713046064e-06,1.6350812757082167e-06,1.926613549585454e-06,3.3983897083089687e-06,3.983989699918311e-06,4.506960067374166e-06,5.017955118091777e-06,5.524351763597224e-06,6.0060287978558335e-06,6.466597369580995e-06,6.830685379100032e-06,7.088676284183748e-06,7.3026067184400745e-06,7.434091003233334e-06,7.53551239540684e-06,7.6116248237667605e-06,7.464831469405908e-06,7.498215381929185e-06,7.494439614674775e-06
Sniper_100000_colored_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4769720557694654e-08,6.439648814193788e-08,4.1177960952154535e-07,6.487501877927571e-07,1.61557647970767e-06,2.0056916127941804e-06,2.3488414626626763e-06,2.682633294170955e-06,3.015934680661303e-06,3.351870418555336e-06,3.658071136669605e-06,3.881897555402247e-06,4.061451818415662e-06,4.187404101685388e-06,4.270698809705209e-06,4.348703441792168e-06,4.404899755172664e-06,4.2843589653784875e-06,4.302295110392151e-06,4.299458396417322e-06
Sniper_100000_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4579640605916211e-08,6.483336534301998e-08,4.021889594696404e-07,6.232382929738378e-07,1.5174692862274242e-06,1.86172837857157e-06,2.178459226342966e-06,2.4945543373178225e-06,2.8128201847721357e-06,3.1016177217679797e-06,3.347112851770362e-06,3.5107163967040833e-06,3.6669000564870657e-06,3.767991074710153e-06,3.861394361592829e-06,3.932272193196695e-06,3.976765583502129e-06,3.864951850118814e-06,3.8822809074190445e-06,3.87696400139248e-06
Sofa_100000_colored_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.1903979611815885e-05,1.1903979611815885e-05,1.2261741176189389e-05,1.2261741176189389e-05,1.2489066648413427e-05,1.2528379556897562e-05,1.3467340977513231e-05,1.3889357433072291e-05,1.637693276279606e-05,1.7231146557605825e-05,1.8006609025178477e-05,1.8824761355062947e-05,1.9635335775092244e-05,2.0437335479073226e-05,2.1137740986887366e-05,2.1669497073162347e-05,2.2073578293202445e-05,2.2386069758795202e-05,2.2611078748013824e-05,2.2756208636565134e-05,2.2869298845762387e-05,2.2859403543407097e-05,2.290150587214157e-05,2.2905092919245362e-05
Sofa_100000_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.1868660294567235e-05,1.1868660294567235e-05,1.225424693984678e-05,1.225424693984678e-05,1.2444086678442545e-05,1.2478661119530443e-05,1.3451187442115042e-05,1.3875976037525106e-05,1.6200821846723557e-05,1.6990568838082254e-05,1.7761030903784558e-05,1.8504979379940778e-05,1.9249884644523263e-05,2.001494067371823e-05,2.076031523756683e-05,2.1281184672261588e-05,2.1681438738596626e-05,2.1974239643896e-05,2.2207719666766934e-05,2.2368829377228394e-05,2.2496096789836884e-05,2.2493024516734295e-05,2.2535987227456644e-05,2.2542128135683015e-05
SpaceShipMaybe_100000_colored_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,5.4266279221337754e-06,5.4266279221337754e-06,5.438568223326001e-06,5.438568223326001e-06,5.5428217820008285e-06,5.593677087745164e-06,6.300188488239655e-06,6.688537723675836e-06,8.883631380740553e-06,9.70937435340602e-06,1.0528672646614723e-05,1.1400496987334918e-05,1.2242680895724334e-05,1.3118674360157456e-05,1.3870991097064689e-05,1.4437130630540196e-05,1.484748918301193e-05,1.515724761702586e-05,1.5396642993437126e-05,1.5564801287837327e-05,1.569013147673104e-05,1.575154601596296e-05,1.579765921633225e-05,1.5808662283234298e-05
SpaceShipMaybe_100000_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,5.444807356980164e-06,5.444807356980164e-06,5.60330909138429e-06,5.60330909138429e-06,5.703885108232498e-06,5.755589882028289e-06,6.4376899899798445e-06,6.830951861047652e-06,9.01772546058055e-06,9.917010174831375e-06,1.0760510122054256e-05,1.1589239875320345e-05,1.2464885003282689e-05,1.3343332284421194e-05,1.4106237358646467e-05,1.4639626897405833e-05,1.504688862041803e-05,1.5355188224930316e-05,1.559593147248961e-05,1.578414776304271e-05,1.588769373483956e-05,1.595143294252921e-05,1.598886592546478e-05,1.5996231013559736e-05
Tree_100000_colored_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.3619758192362497e-06,1.3619758192362497e-06,1.362466946375207e-06,1.362466946375207e-06,1.391847945342306e-06,1.467370793761802e-06,2.2255012481764425e-06,2.748945462371921e-06,5.125662937643938e-06,6.236945864657173e-06,7.2073644332704134e-06,8.315155355376191e-06,9.430612408323213e-06,1.0608326192595996e-05,1.1559038284758572e-05,1.2277601854293607e-05,1.2896362932224292e-05,1.3334026334632654e-05,1.3694417248188984e-05,1.3951126675237902e-05,1.4132079741102643e-05,1.4207270396582317e-05,1.4273484339355491e-05,1.4291762454377022e-05
Tree_100000_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.518681415291212e-06,1.518681415291212e-06,1.5258513030858012e-06,1.5258513030858012e-06,1.5578211787214968e-06,1.6336716726073064e-06,2.37089170695981e-06,2.8785227641492384e-06,5.295654773362912e-06,6.323389243334532e-06,7.313844434975181e-06,8.330148375534918e-06,9.40542304306291e-06,1.0450386980664916e-05,1.1406064913899172e-05,1.2108150258427486e-05,1.2671984222833999e-05,1.307480033574393e-05,1.3414314707915764e-05,1.3672429304278921e-05,1.3859147657058202e-05,1.3921831850893795e-05,1.3988412320031784e-05,1.4003400792717002e-05
Truck_100000_colored_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.1630802418949315e-06,1.1630802418949315e-06,1.1677734619297553e-06,1.1677734619297553e-06,1.1872886034325347e-06,1.2500247521529673e-06,1.8903241425505257e-06,2.3253824110724963e-06,4.208657173876418e-06,4.99040925205918e-06,5.698088898498099e-06,6.3972884163376875e-06,7.061284122755751e-06,7.740241926512681e-06,8.364942914340645e-06,8.825661097944248e-06,9.148853678198066e-06,9.398094334756024e-06,9.590357876732014e-06,9.739119377627503e-06,9.835324817686342e-06,9.852384209807497e-06,9.893048627418466e-06,9.89841646514833e-06
Truck_100000_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.2279562042749603e-06,1.2279562042749603e-06,1.2328493994573364e-06,1.2328493994573364e-06,1.2702296317002038e-06,1.327055770161678e-06,1.9114411315968027e-06,2.301289669048856e-06,4.110894224140793e-06,4.819568857783452e-06,5.470168616739102e-06,6.097247478464851e-06,6.763552391930716e-06,7.401214134006295e-06,7.972512321430258e-06,8.400910701311659e-06,8.726326996111311e-06,8.967721441877075e-06,9.13750318431994e-06,9.265934750146698e-06,9.350439540867228e-06,9.374562978337053e-06,9.40789050218882e-06,9.417994078830816e-06
Waly_100000_colored_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.5979292584233917e-05,1.5979292584233917e-05,1.6443926142528653e-05,1.6443926142528653e-05,1.6704407244105823e-05,1.6713776858523488e-05,1.7887536159832962e-05,1.833961323427502e-05,2.1695423129131086e-05,2.2825206542620435e-05,2.379560100962408e-05,2.4846896849339828e-05,2.5885219656629488e-05,2.688961467356421e-05,2.7801619580714032e-05,2.8443715564208105e-05,2.8920596378156915e-05,2.929849870270118e-05,2.9578393878182396e-05,2.9788225219817832e-05,2.9943461413495243e-05,2.9989754693815485e-05,3.0041301215533167e-05,3.0053566661081277e-05
Waly_100000_pointcloud,LR_Basic_pen_Prune,0.0,0.0,0.0,0.0,0.0,0.0,1.6040141417761333e-05,1.6040141417761333e-05,1.6491050701006316e-05,1.6491050701006316e-05,1.6766647604526952e-05,1.6773246898083016e-05,1.793844421627e-05,1.832714769989252e-05,2.1598127204924822e-05,2.2596164853894152e-05,2.3519980459241197e-05,2.444455458316952e-05,2.5343873858219013e-05,2.6290186724509113e-05,2.7140818929183297e-05,2.7740976292989217e-05,2.821931047947146e-05,2.8605871193576604e-05,2.8899543394800276e-05,2.9110224204487167e-05,2.9260594601510093e-05,2.9311351681826636e-05,2.936253440566361e-05,2.9377366445260122e-05
