name,config,value at step 100,value at step 200,value at step 300,value at step 400,value at step 500,value at step 600,value at step 700,value at step 800,value at step 900,value at step 1000,value at step 1100,value at step 1200,value at step 1300,value at step 1400,value at step 1500,value at step 1600,value at step 1700,value at step 1800,value at step 1900,value at step 2000,value at step 2100,value at step 2200,value at step 2300,value at step 2400,value at step 2500,value at step 2600,value at step 2700,value at step 2800,value at step 2900,value at step 3000
Sniper_100000_pointcloud,Basic_Chamfer_Prune,9.787654562387615e-07,1.6876401787158102e-06,2.3385068743664306e-06,2.9239306513773045e-06,4.098679255548632e-06,5.2990781114203855e-06,6.651975581917213e-06,8.432624781562481e-06,1.0497165931155905e-05,1.2823620636481792e-05,1.5326255379477516e-05,1.80990609806031e-05,1.8512035239837132e-05,1.874711233540438e-05,1.8941327653010376e-05,1.916235123644583e-05,1.9302842702018097e-05,1.9460740077192895e-05,1.9660648831631988e-05,1.978027466975618e-05,1.9893441276508383e-05,2.0077692170161754e-05,2.0186491383356042e-05,2.028466042247601e-05,2.0396681065903977e-05,2.0492168914643116e-05,2.0638046407839283e-05,1.9833360056509264e-05,2.0041512470925227e-05,1.986511233553756e-05
Sofa_100000_colored_pointcloud,Basic_Chamfer_Prune,1.4366394225362455e-06,2.8460146950237686e-06,3.942560397263151e-06,4.9115715228253976e-06,2.11097485589562e-05,2.4711363948881626e-05,2.8558983103721403e-05,3.289623055025004e-05,3.766381632885896e-05,4.2517127440078184e-05,4.7285771870519966e-05,5.2366307500051335e-05,5.3223862778395414e-05,5.380509537644684e-05,5.4184089094633237e-05,5.460591273731552e-05,5.4894928325666115e-05,5.5255401093745604e-05,5.561561556532979e-05,5.5844600865384564e-05,5.607011553365737e-05,5.638419679598883e-05,5.6597327784402296e-05,5.679635069100186e-05,5.703747956431471e-05,5.717621388612315e-05,5.737827086704783e-05,5.703792339772917e-05,5.7339326303917915e-05,5.746104579884559e-05
Sofa_100000_pointcloud,Basic_Chamfer_Prune,1.4822724097030004e-06,2.7378464437788352e-06,3.8702128222212195e-06,4.875341801380273e-06,2.1497178749996237e-05,2.4915312678785995e-05,2.8654852940235287e-05,3.319703682791442e-05,3.769715112866834e-05,4.2571504309307784e-05,4.7262292355298996e-05,5.2325776778161526e-05,5.3208626923151314e-05,5.383228199207224e-05,5.429377779364586e-05,5.4708307288819924e-05,5.505086301127449e-05,5.5377098760800436e-05,5.5701570090604946e-05,5.597686322289519e-05,5.625373887596652e-05,5.6559965742053464e-05,5.6857730669435114e-05,5.706749652745202e-05,5.733462603529915e-05,5.758995030191727e-05,5.784155655419454e-05,5.72963799641002e-05,5.762087312177755e-05,5.7657969591673464e-05
SpaceShipMaybe_100000_colored_pointcloud,Basic_Chamfer_Prune,1.4131438774711569e-06,2.6662351046979893e-06,3.839773853542283e-06,4.915001227345783e-06,1.3262242646305822e-05,1.6249545296886936e-05,2.0294111891416833e-05,2.505414158804342e-05,3.0190765755833127e-05,3.54439762304537e-05,4.0572249417891726e-05,4.5758784835925326e-05,4.6805689635220915e-05,4.75952256238088e-05,4.817209628527053e-05,4.8631667596055195e-05,4.906362300971523e-05,4.95072417834308e-05,4.987855572835542e-05,5.019688978791237e-05,5.051098560215905e-05,5.084577060188167e-05,5.111548307468183e-05,5.133380909683183e-05,5.164859976503067e-05,5.187128044781275e-05,5.20865578437224e-05,5.205363413551822e-05,5.229331145528704e-05,5.246164073469117e-05
SpaceShipMaybe_100000_pointcloud,Basic_Chamfer_Prune,1.4467702840192942e-06,2.748697170318337e-06,3.995403858425561e-06,5.101049282529857e-06,1.3588174624601379e-05,1.641230301174801e-05,2.0430015865713358e-05,2.5080787963815965e-05,3.007916166097857e-05,3.530915637384169e-05,4.058799459016882e-05,4.570643068291247e-05,4.6749737521167845e-05,4.75216620543506e-05,4.8090929340105504e-05,4.8554509703535587e-05,4.899406849290244e-05,4.93775587528944e-05,4.982388054486364e-05,5.016348586650565e-05,5.047709419159219e-05,5.0724211178021505e-05,5.1040551625192165e-05,5.125287134433165e-05,5.151114964974113e-05,5.174103716854006e-05,5.200356099521741e-05,5.2016355766681954e-05,5.229527596384287e-05,5.2451581723289564e-05
Tree_100000_colored_pointcloud,Basic_Chamfer_Prune,1.6223336842813296e-06,3.270907654950861e-06,4.859412911173422e-06,6.185282472870313e-06,1.1111391359008849e-05,1.342401355941547e-05,1.7201818991452456e-05,2.178147406084463e-05,2.6810252165887505e-05,3.2045234547695145e-05,3.725084025063552e-05,4.228113539284095e-05,4.3503223423613235e-05,4.444324076757766e-05,4.515930049819872e-05,4.5835615310352296e-05,4.637395613826811e-05,4.694134622695856e-05,4.747162893181667e-05,4.791421088157222e-05,4.831203114008531e-05,4.874282603850588e-05,4.913075463264249e-05,4.9467042117612436e-05,4.9941249017138034e-05,5.027457882533781e-05,5.059754039393738e-05,5.0674687372520566e-05,5.1076327508781105e-05,5.134503953740932e-05
Tree_100000_pointcloud,Basic_Chamfer_Prune,1.7064746771211503e-06,3.5241764635429718e-06,5.209609298617579e-06,6.6202123889524955e-06,1.2139777027186938e-05,1.4433335309149697e-05,1.829613756854087e-05,2.2943901058170013e-05,2.7720650905393995e-05,3.280871533206664e-05,3.7967951357131824e-05,4.294955942896195e-05,4.418586104293354e-05,4.505851029534824e-05,4.5670523832086474e-05,4.6321729314513505e-05,4.6777280658716336e-05,4.731716398964636e-05,4.781082316185348e-05,4.819925015908666e-05,4.8546178732067347e-05,4.8997069825418293e-05,4.934168828185648e-05,4.968768189428374e-05,5.010180757381022e-05,5.0451992137823254e-05,5.078539834357798e-05,5.058943133917637e-05,5.095453161629848e-05,5.1102757424814627e-05
Truck_100000_colored_pointcloud,Basic_Chamfer_Prune,1.546395424156799e-06,3.0441110538959038e-06,4.202888703730423e-06,5.242796760285273e-06,9.423463779967278e-06,1.1475433893792797e-05,1.4243055375118274e-05,1.757112841005437e-05,2.1127494619577192e-05,2.4828383175190538e-05,2.8699147151201032e-05,3.299235686426982e-05,3.370865306351334e-05,3.428159834584221e-05,3.475597986835055e-05,3.514197305776179e-05,3.545071740518324e-05,3.5758119338424876e-05,3.6071320209885016e-05,3.627115802373737e-05,3.648205165518448e-05,3.6705339880427346e-05,3.6951467336621135e-05,3.717774598044343e-05,3.7381076253950596e-05,3.7549911212408915e-05,3.7739522667834535e-05,3.770896728383377e-05,3.7914622225798666e-05,3.8051635783631355e-05
Truck_100000_pointcloud,Basic_Chamfer_Prune,1.64195057550387e-06,3.1770086934557185e-06,4.4554863052326255e-06,5.469786628964357e-06,9.602290447219275e-06,1.1611074114625808e-05,1.4305577678896952e-05,1.738734863465652e-05,2.0682422473328188e-05,2.4083770767902024e-05,2.759600101853721e-05,3.151803684886545e-05,3.2224965252680704e-05,3.274117989349179e-05,3.314076457172632e-05,3.34866126650013e-05,3.37337187374942e-05,3.4025233617285267e-05,3.4280583349755034e-05,3.448817733442411e-05,3.4722012060228735e-05,3.4932465496240184e-05,3.512590774334967e-05,3.527067747199908e-05,3.544285209500231e-05,3.562323036021553e-05,3.579961776267737e-05,3.557649324648082e-05,3.577224924811162e-05,3.580333213903941e-05
Waly_100000_colored_pointcloud,Basic_Chamfer_Prune,1.691642410150962e-06,3.346928224345902e-06,4.69678889203351e-06,5.951048933638958e-06,2.955658419523388e-05,3.453402314335108e-05,4.013779107481241e-05,4.70474042231217e-05,5.449443415272981e-05,6.214337918208912e-05,6.950552051421255e-05,7.862781058065593e-05,7.968304271344095e-05,8.042631816351786e-05,8.110438648145646e-05,8.169821376213804e-05,8.219468145398423e-05,8.277227607322857e-05,8.32983641885221e-05,8.360867650480941e-05,8.395772601943463e-05,8.433128095930442e-05,8.458015508949757e-05,8.490723121212795e-05,8.536120731150731e-05,8.564878953620791e-05,8.595810504630208e-05,8.587217598687857e-05,8.618181891506538e-05,8.638125291327015e-05
Waly_100000_pointcloud,Basic_Chamfer_Prune,1.7250711152883014e-06,3.5653151826409157e-06,5.3997318900655955e-06,7.037008344923379e-06,2.8531694624689408e-05,3.3003474527504295e-05,3.791362905758433e-05,4.4009611883666366e-05,5.060182593297213e-05,5.741114728152752e-05,6.402040889952332e-05,7.064628880470991e-05,7.162741530919448e-05,7.236273086164147e-05,7.297644333448261e-05,7.350047235377133e-05,7.39530150895007e-05,7.437738531734794e-05,7.478860061382875e-05,7.514446042478085e-05,7.543246465502307e-05,7.584124978166074e-05,7.617229130119085e-05,7.642451237188652e-05,7.679206464672461e-05,7.707540498813614e-05,7.739228749414906e-05,7.729092612862587e-05,7.759182335576043e-05,7.767141505610198e-05
Bicycle_100000_colored_pointcloud,Basic_Prune,1.6227653532041586e-06,3.0439489364653127e-06,4.450810592970811e-06,5.590454748016782e-06,8.782752047409303e-06,1.1008160072378814e-05,1.402307316311635e-05,1.7224663679371588e-05,2.0865512851742096e-05,2.1946711058262736e-05,2.283521280332934e-05,2.3515352950198576e-05,2.41250036197016e-05,2.465028410369996e-05,2.5100296625168994e-05,2.547564508859068e-05,2.595210389699787e-05,2.6407073164591566e-05,2.6757674277178012e-05,2.720269731071312e-05,2.7593285267357714e-05,2.798812056425959e-05,2.8384220058796927e-05,2.8719252441078424e-05,2.901936932175886e-05,2.9416771212709136e-05,2.9719065423705615e-05,2.8789130738005042e-05,2.9391138014034368e-05,2.943346044048667e-05
Bicycle_100000_pointcloud,Basic_Prune,1.7127424598584184e-06,3.4249942473252304e-06,4.817145054403227e-06,5.953893378318753e-06,9.161184607364703e-06,1.13272326416336e-05,1.4053089216758963e-05,1.708810668787919e-05,2.0505716747720726e-05,2.1499210561159998e-05,2.2248466848395765e-05,2.28164681175258e-05,2.3304637579713017e-05,2.3740791220916435e-05,2.4041044525802135e-05,2.4363469492527656e-05,2.4692346414667554e-05,2.505739757907577e-05,2.5351029762532562e-05,2.5663423002697527e-05,2.6035309929284267e-05,2.635234886838589e-05,2.665089414222166e-05,2.6970079488819465e-05,2.7211262931814417e-05,2.75185866485117e-05,2.7770462111220695e-05,2.6808898837771267e-05,2.7377800506656058e-05,2.741741445788648e-05
Cat_100000_colored_pointcloud,Basic_Prune,1.4880911294312682e-06,2.8900994948344305e-06,4.285198883735575e-06,5.68500308872899e-06,1.0068035408039577e-05,1.333094132860424e-05,1.7892318282974884e-05,2.3202688680612482e-05,2.892124030040577e-05,3.032196036656387e-05,3.129765536868945e-05,3.215537071810104e-05,3.285587808932178e-05,3.3471736969659105e-05,3.3946576877497137e-05,3.444935646257363e-05,3.4914162824861705e-05,3.536681106197648e-05,3.5792247217614204e-05,3.6231598642189056e-05,3.669143916340545e-05,3.7138739571673796e-05,3.753216515178792e-05,3.792501229327172e-05,3.826394822681323e-05,3.8634378142887726e-05,3.8982743717497215e-05,3.73746152035892e-05,3.791808558162302e-05,3.767701855394989e-05
Cat_100000_pointcloud,Basic_Prune,1.5961953749865643e-06,3.3707219699863344e-06,4.866849849349819e-06,6.467067123594461e-06,1.066974346031202e-05,1.3684517398360185e-05,1.7996057067648508e-05,2.2830186935607344e-05,2.806888187478762e-05,2.9428389098029584e-05,3.038325667148456e-05,3.118976383120753e-05,3.186562389601022e-05,3.245507468818687e-05,3.292302426416427e-05,3.340928378747776e-05,3.386450043763034e-05,3.4314143704250455e-05,3.474267214187421e-05,3.5187833418603987e-05,3.559247124940157e-05,3.600665513658896e-05,3.6361954698804766e-05,3.6701676435768604e-05,3.702189860632643e-05,3.7330253690015525e-05,3.7643254472641274e-05,3.609015402616933e-05,3.667496639536694e-05,3.6487319448497146e-05
Chair3Legs_100000_colored_pointcloud,Basic_Prune,1.464675051465747e-06,2.8164167815702967e-06,3.8710941225872375e-06,4.80717426398769e-06,1.671871359576471e-05,1.9599658116931096e-05,2.301684617123101e-05,2.73105688393116e-05,3.1892595870886e-05,3.2995718356687576e-05,3.374231164343655e-05,3.437807026784867e-05,3.4946235246025026e-05,3.546864172676578e-05,3.590015694499016e-05,3.6340326914796606e-05,3.673531682579778e-05,3.7097823224030435e-05,3.740378451766446e-05,3.776805897359736e-05,3.8074274925747886e-05,3.846839535981417e-05,3.8869409763719887e-05,3.915497654816136e-05,3.946868673665449e-05,3.977453161496669e-05,4.006221570307389e-05,3.992158599430695e-05,4.029190313303843e-05,4.042406362714246e-05
Chair3Legs_100000_pointcloud,Basic_Prune,1.5315270047722152e-06,2.834628503478598e-06,3.9230071706697345e-06,4.901467946183402e-06,1.681005596765317e-05,1.967641946976073e-05,2.3430622604792006e-05,2.774368113023229e-05,3.215033939341083e-05,3.318478775327094e-05,3.374366497155279e-05,3.426917101023719e-05,3.475034100119956e-05,3.5161392588634044e-05,3.5538614611141384e-05,3.587833634810522e-05,3.623114025685936e-05,3.6557521525537595e-05,3.684307375806384e-05,3.7151072319829836e-05,3.742977060028352e-05,3.774326978600584e-05,3.805527012445964e-05,3.835788811556995e-05,3.862111043417826e-05,3.887689672410488e-05,3.9085429307306185e-05,3.889155050273985e-05,3.9275953895412385e-05,3.939622183679603e-05
Chair_100000_colored_pointcloud,Basic_Prune,1.4728580026712734e-06,2.798069772325107e-06,3.962694790971e-06,5.10859172209166e-06,1.706247712718323e-05,2.005977148655802e-05,2.3852833692217246e-05,2.826230411301367e-05,3.3050833735615015e-05,3.409748387639411e-05,3.4772860090015456e-05,3.5373268474359065e-05,3.580313205020502e-05,3.625229146564379e-05,3.658658897620626e-05,3.691705933306366e-05,3.723782720044255e-05,3.753291821340099e-05,3.778886093641631e-05,3.811671558651142e-05,3.843487866106443e-05,3.871279477607459e-05,3.901581294485368e-05,3.927954094251618e-05,3.951726102968678e-05,3.976534935645759e-05,3.999842010671273e-05,3.9395767089445144e-05,3.972968988819048e-05,3.986044612247497e-05
Chair_100000_pointcloud,Basic_Prune,1.5821291299289442e-06,2.839807621057844e-06,4.103865649085492e-06,5.187261194805615e-06,1.6894911823328584e-05,1.9744700693991035e-05,2.332684744033031e-05,2.760423012659885e-05,3.214145181118511e-05,3.3173833799082786e-05,3.384779120096937e-05,3.436540282564238e-05,3.484033732092939e-05,3.5207660403102636e-05,3.5544668207876384e-05,3.5914894397137687e-05,3.6212259146850556e-05,3.654617830761708e-05,3.683917748276144e-05,3.717092840815894e-05,3.74897281290032e-05,3.782856583711691e-05,3.81473837478552e-05,3.848054620902985e-05,3.875633410643786e-05,3.905832636519335e-05,3.935550557798706e-05,3.8778220186941326e-05,3.9224942156579345e-05,3.929549711756408e-05
DragonOnWall_100000_colored_pointcloud,Basic_Prune,1.6005760699044913e-06,3.2141820156539325e-06,4.67734662379371e-06,5.888927717023762e-06,1.9486349629005417e-05,2.186896017519757e-05,2.5193159672198817e-05,3.0054436138016172e-05,3.562489655450918e-05,3.655921318568289e-05,3.714114427566528e-05,3.769234172068536e-05,3.811195711023174e-05,3.85384337278083e-05,3.883410317939706e-05,3.9148737414507195e-05,3.946076685679145e-05,3.978600580012426e-05,3.99675227527041e-05,4.022040593554266e-05,4.048993650940247e-05,4.0727863961365074e-05,4.102080492884852e-05,4.124764382140711e-05,4.149602318648249e-05,4.173344495939091e-05,4.19365351262968e-05,4.105902189621702e-05,4.1469509596936405e-05,4.143938349443488e-05
DragonOnWall_100000_pointcloud,Basic_Prune,1.5240746051858878e-06,3.0425067052419763e-06,4.2959422899002675e-06,5.449955096992198e-06,1.8237822587252595e-05,2.0280411263229325e-05,2.3282595066120848e-05,2.722174031077884e-05,3.1781819416210055e-05,3.2668096537236124e-05,3.3326818083878607e-05,3.3861517295008525e-05,3.431363802519627e-05,3.4705350117292255e-05,3.5099259548587725e-05,3.541808473528363e-05,3.5689721698872745e-05,3.598434341256507e-05,3.627256228355691e-05,3.6540495784720406e-05,3.681061207316816e-05,3.706548159243539e-05,3.733744961209595e-05,3.761009429581463e-05,3.7853631511097774e-05,3.808566179941408e-05,3.8284939364530146e-05,3.738023224286735e-05,3.776219455176033e-05,3.766001827898435e-05
Elephant_100000_colored_pointcloud,Basic_Prune,1.4636500509368489e-06,2.858615971490508e-06,4.394456482259557e-06,5.5763985074008815e-06,8.41880955704255e-06,1.109103141061496e-05,1.4677780200145207e-05,1.866863021859899e-05,2.2893593268236145e-05,2.411294190096669e-05,2.4851568014128134e-05,2.553553531470243e-05,2.618917824293021e-05,2.673210656212177e-05,2.715724076551851e-05,2.7537411369848996e-05,2.7979127480648458e-05,2.8376549380482174e-05,2.8749760531354696e-05,2.9162230930523947e-05,2.955380296043586e-05,2.9955001082271338e-05,3.036561429325957e-05,3.067905345233157e-05,3.1004608899820596e-05,3.1312658393289894e-05,3.163125802529976e-05,3.118175663985312e-05,3.15762372338213e-05,3.1628886063117534e-05
Elephant_100000_pointcloud,Basic_Prune,1.6776637039583875e-06,3.2004779768612934e-06,4.503093805396929e-06,5.784725544799585e-06,8.540515409549698e-06,1.0962217857013457e-05,1.4398799976333976e-05,1.8400281987851486e-05,2.2577964045922272e-05,2.375458279857412e-05,2.4569999368395656e-05,2.5250094040529802e-05,2.5870500394375995e-05,2.645988206495531e-05,2.69509637291776e-05,2.741235584835522e-05,2.7890982892131433e-05,2.8305597879807465e-05,2.8718817702610977e-05,2.915598452091217e-05,2.9590284611913376e-05,3.0033281291252933e-05,3.0409873943426646e-05,3.07583250105381e-05,3.1120216590352356e-05,3.1446918001165614e-05,3.1746545573696494e-05,3.0919021810404956e-05,3.1349820346804336e-05,3.14409080601763e-05
Fountain_100000_colored_pointcloud,Basic_Prune,1.5747623365314212e-06,3.013173682120396e-06,4.437219104147516e-06,5.693319508282002e-06,4.207776510156691e-05,4.686595275416039e-05,5.4577874834649265e-05,6.311967445071787e-05,7.198450475698337e-05,7.345053018070757e-05,7.434430153807625e-05,7.512293086620048e-05,7.579047087347135e-05,7.6372227340471e-05,7.691253267694265e-05,7.741916488157585e-05,7.787362847011536e-05,7.830618415027857e-05,7.874272705521435e-05,7.926490070531145e-05,7.966945850057527e-05,8.004452683962882e-05,8.045123104238883e-05,8.076822996372357e-05,8.107432222459465e-05,8.138663542922586e-05,8.164391329046339e-05,8.191224333131686e-05,8.22683796286583e-05,8.260287722805515e-05
Fountain_100000_pointcloud,Basic_Prune,1.609460923646111e-06,3.36101402353961e-06,5.058309398009442e-06,6.573375685547944e-06,4.101303784409538e-05,4.502146475715563e-05,5.219288868829608e-05,6.014117388986051e-05,6.864903843961656e-05,7.004384679021314e-05,7.078470662236214e-05,7.144056144170463e-05,7.210578769445419e-05,7.267191540449858e-05,7.320591248571873e-05,7.358736911555752e-05,7.401889160973951e-05,7.445026858476922e-05,7.47802114346996e-05,7.519852806581184e-05,7.557849312433973e-05,7.591296161990613e-05,7.624785939697176e-05,7.657549576833844e-05,7.688275945838541e-05,7.721923611825332e-05,7.750333315925673e-05,7.77432433096692e-05,7.811775867594406e-05,7.846513472031802e-05
House_100000_colored_pointcloud,Basic_Prune,1.4266215657698922e-06,2.7385017347114626e-06,3.7838397020095726e-06,4.721902314486215e-06,2.486936136847362e-05,2.891254916903563e-05,3.2489067962160334e-05,3.713960904860869e-05,4.1895917092915624e-05,4.2772633605636656e-05,4.3403677409514785e-05,4.3930893298238516e-05,4.440521661308594e-05,4.481538780964911e-05,4.514700412983075e-05,4.547361459117383e-05,4.579937376547605e-05,4.616427031578496e-05,4.6444365580100566e-05,4.673715739045292e-05,4.699845885625109e-05,4.7287412598961964e-05,4.758346767630428e-05,4.780937160830945e-05,4.799303860636428e-05,4.8216505092568696e-05,4.8457055527251214e-05,4.658496618503705e-05,4.698909106082283e-05,4.6621393266832456e-05
House_100000_pointcloud,Basic_Prune,1.4826318874838762e-06,2.883378101614653e-06,4.07449078920763e-06,5.1956767492811196e-06,2.3615228201379068e-05,2.6830555725609884e-05,2.961444806715008e-05,3.299993113614619e-05,3.678327630041167e-05,3.7528534448938444e-05,3.806771201197989e-05,3.8483820389956236e-05,3.888576611643657e-05,3.923886106349528e-05,3.9547361666336656e-05,3.984923387179151e-05,4.012319186585955e-05,4.038772021885961e-05,4.064775930601172e-05,4.089062349521555e-05,4.1138358938042074e-05,4.144609556533396e-05,4.171033651800826e-05,4.1910865547833964e-05,4.216864545014687e-05,4.239416011841968e-05,4.260740752215497e-05,4.11233922932297e-05,4.140123201068491e-05,4.1211034840671346e-05
SalingBoat_100000_colored_pointcloud,Basic_Prune,1.3536505321098957e-06,2.3687123302806867e-06,3.3378346415702254e-06,4.0455379348713905e-06,7.055531568767037e-06,8.779741619946435e-06,1.1245050700381398e-05,1.4199767974787392e-05,1.7494659914518707e-05,1.8284603356732987e-05,1.8792456103255972e-05,1.9195422282791696e-05,1.9570185031625442e-05,2.001376196858473e-05,2.026835863944143e-05,2.0577617760864086e-05,2.0856246919720434e-05,2.1092686438350938e-05,2.1319907318684272e-05,2.155475885956548e-05,2.1778454538434744e-05,2.204752672696486e-05,2.2268854081630707e-05,2.253639104310423e-05,2.2733131118002348e-05,2.2918462491361424e-05,2.310095078428276e-05,2.252355989185162e-05,2.2828382498119026e-05,2.2808235371485353e-05
SalingBoat_100000_pointcloud,Basic_Prune,1.2386299204081297e-06,2.2988799628365086e-06,3.2502566682524048e-06,4.01879560740781e-06,7.020254088274669e-06,8.665601853863336e-06,1.1062476914958097e-05,1.3802226021653041e-05,1.6822950783534907e-05,1.749182047205977e-05,1.7913160263560712e-05,1.8290778825758025e-05,1.872907523647882e-05,1.9054825315834023e-05,1.9257482563261874e-05,1.9444923964329064e-05,1.963719114428386e-05,1.9843615518766455e-05,2.005033820751123e-05,2.028807830356527e-05,2.0454981495277025e-05,2.0660972950281575e-05,2.0850819055340253e-05,2.1030376956332475e-05,2.119278178724926e-05,2.1371899492805824e-05,2.151497028535232e-05,2.101142490573693e-05,2.1251384168863297e-05,2.125161699950695e-05
Sniper_100000_colored_pointcloud,Basic_Prune,1.1052227364416467e-06,1.7818433661886957e-06,2.387909489698359e-06,3.1408269478561124e-06,4.31879743700847e-06,5.428847543953452e-06,6.962836778257042e-06,8.840914233587682e-06,1.1015494237653911e-05,1.1489954886201303e-05,1.1739462024706881e-05,1.1904267012141645e-05,1.2103206245228648e-05,1.2297340617806185e-05,1.2418001460900996e-05,1.2519172742031515e-05,1.2621023415704258e-05,1.2710236660495866e-05,1.2775277355103754e-05,1.2906011761515401e-05,1.3037143617111724e-05,1.3162519280740526e-05,1.3300491445988882e-05,1.3416244655672926e-05,1.3544293324230239e-05,1.364416311844252e-05,1.3723205483984202e-05,1.3060049241175875e-05,1.331580824626144e-05,1.3215186299930792e-05
Sniper_100000_pointcloud,Basic_Prune,9.415118711331161e-07,1.6976871393126203e-06,2.393297563685337e-06,2.9675420591956936e-06,4.054119017382618e-06,5.246908585831989e-06,6.706069598294562e-06,8.522236385033466e-06,1.070905364031205e-05,1.1087558050348889e-05,1.1377404007362202e-05,1.1554214324860368e-05,1.1700020877469797e-05,1.1875633390445728e-05,1.2034082828904502e-05,1.2176361451565754e-05,1.2271558262000326e-05,1.2372463970677927e-05,1.249019169335952e-05,1.2596591659530532e-05,1.2695116311078891e-05,1.280766537092859e-05,1.2907029486086685e-05,1.2999787941225804e-05,1.3085165846860036e-05,1.3145400771463756e-05,1.3225525435700547e-05,1.2359325410216115e-05,1.2607782082341146e-05,1.2456712283892557e-05
Sofa_100000_colored_pointcloud,Basic_Prune,1.3916717307438375e-06,2.6503139451961033e-06,3.834664312307723e-06,4.990654360881308e-06,2.1117448341101408e-05,2.445964128128253e-05,2.813467654050328e-05,3.257857679273002e-05,3.725524584297091e-05,3.82987163902726e-05,3.8905061956029385e-05,3.941494651371613e-05,3.9868580643087626e-05,4.0294937207363546e-05,4.061179788550362e-05,4.091081427759491e-05,4.116228228667751e-05,4.144079866819084e-05,4.17106130043976e-05,4.1951454477384686e-05,4.2207102524116635e-05,4.2466854210942984e-05,4.272952355677262e-05,4.293569872970693e-05,4.3163967347936705e-05,4.33477180195041e-05,4.3577929318416864e-05,4.3341206037439406e-05,4.364405322121456e-05,4.370705210021697e-05
Sofa_100000_pointcloud,Basic_Prune,1.4788226962991757e-06,2.766471652648761e-06,3.870057753374567e-06,4.837001597479684e-06,2.1402935090009123e-05,2.490030055923853e-05,2.872306686185766e-05,3.308003942947835e-05,3.766469671973027e-05,3.8730762753402814e-05,3.932734398404136e-05,3.979183384217322e-05,4.0263767004944384e-05,4.069509304827079e-05,4.099094439879991e-05,4.123338294448331e-05,4.149733285885304e-05,4.17601149820257e-05,4.204330252832733e-05,4.233107756590471e-05,4.258720582583919e-05,4.2909134208457544e-05,4.3182844819966704e-05,4.3398322304710746e-05,4.361341052572243e-05,4.387230728752911e-05,4.4062453525839373e-05,4.374236596049741e-05,4.4125197746325284e-05,4.422311394591816e-05
SpaceShipMaybe_100000_colored_pointcloud,Basic_Prune,1.4624920368078165e-06,2.635785449456307e-06,3.863991878461093e-06,4.954055384587264e-06,1.3219470019976143e-05,1.611387779121287e-05,2.0046491044922732e-05,2.4760298401815817e-05,2.9820283089065924e-05,3.091334656346589e-05,3.1668936571804807e-05,3.2285068300552666e-05,3.283019759692252e-05,3.330786057631485e-05,3.369657133589499e-05,3.4060296457028016e-05,3.4417003917042166e-05,3.4728680475382134e-05,3.5072891478193924e-05,3.539745375746861e-05,3.572102286852896e-05,3.605799429351464e-05,3.6368910514283925e-05,3.661809751065448e-05,3.68496730516199e-05,3.713964542839676e-05,3.739753447007388e-05,3.732667028089054e-05,3.762010601349175e-05,3.781392297241837e-05
SpaceShipMaybe_100000_pointcloud,Basic_Prune,1.4501624718832318e-06,2.7748974389396608e-06,3.862671292154118e-06,4.92084745928878e-06,1.333523505309131e-05,1.6332598534063436e-05,2.0331626728875563e-05,2.5079221813939512e-05,3.008481508004479e-05,3.118991298833862e-05,3.201415529474616e-05,3.2596944947727025e-05,3.306721555418335e-05,3.354677028255537e-05,3.388106415513903e-05,3.4249787859153e-05,3.461775850155391e-05,3.499725426081568e-05,3.5374308936297894e-05,3.571519846445881e-05,3.6016142985317856e-05,3.629566344898194e-05,3.654665488284081e-05,3.6820136301685125e-05,3.7071127735543996e-05,3.732545519596897e-05,3.757143349503167e-05,3.7626341509167105e-05,3.794525400735438e-05,3.812431532423943e-05
Tree_100000_colored_pointcloud,Basic_Prune,1.6380270153604215e-06,3.303229732409818e-06,4.869046279054601e-06,6.10012466495391e-06,1.1037805961677805e-05,1.3534140634874348e-05,1.7308946553384885e-05,2.1994899725541472e-05,2.6843765226658434e-05,2.807231794577092e-05,2.8974793167435564e-05,2.969695742649492e-05,3.036751877516508e-05,3.089284655288793e-05,3.1343730370281264e-05,3.175708479830064e-05,3.2218122214544564e-05,3.270427623647265e-05,3.311304317321628e-05,3.350782935740426e-05,3.393148654140532e-05,3.4315569791942835e-05,3.47884779330343e-05,3.5139863030053675e-05,3.547149754012935e-05,3.5808130633085966e-05,3.611483407439664e-05,3.608726183301769e-05,3.6489258491201326e-05,3.6755413020728156e-05
Tree_100000_pointcloud,Basic_Prune,1.6875351320777554e-06,3.5130756259604823e-06,5.32628428118187e-06,6.780506737413816e-06,1.24234411487123e-05,1.4709466995554976e-05,1.8445662135491148e-05,2.308677721885033e-05,2.7990048693027347e-05,2.9145820008125156e-05,2.9935468774056062e-05,3.056321293115616e-05,3.114787978120148e-05,3.169967749272473e-05,3.2176867534872144e-05,3.256014679209329e-05,3.295479837106541e-05,3.336906593176536e-05,3.364613075973466e-05,3.402589209144935e-05,3.443894092924893e-05,3.482541796984151e-05,3.515678326948546e-05,3.547072992660105e-05,3.5706347262021154e-05,3.598961484385654e-05,3.6241170164430514e-05,3.621215728344396e-05,3.659900903585367e-05,3.682599708554335e-05
