name,config,value at step 100,value at step 200,value at step 300,value at step 400,value at step 500,value at step 600,value at step 700,value at step 800,value at step 900,value at step 1000,value at step 1100,value at step 1200,value at step 1300,value at step 1400,value at step 1500,value at step 1600,value at step 1700,value at step 1800,value at step 1900,value at step 2000,value at step 2100,value at step 2200,value at step 2300,value at step 2400,value at step 2500,value at step 2600,value at step 2700,value at step 2800,value at step 2900,value at step 3000
SalingBoat_100000_pointcloud,Mask_Sil_Prune,1.3971651924293838e-06,2.4905300506361527e-06,3.424913074923097e-06,4.398723831400275e-06,7.446017662005033e-06,8.963905202108435e-06,1.122193134506233e-05,1.4093094250711147e-05,1.7122280041803606e-05,1.7870024748845026e-05,1.835111470427364e-05,1.8745440684142523e-05,1.9100050849374384e-05,1.9433176930760965e-05,1.969198820006568e-05,1.9927570974687114e-05,2.0149485862930305e-05,2.0353272702777758e-05,2.055306322290562e-05,2.0751489500980824e-05,2.0947747543687e-05,2.1147383449715562e-05,2.131676228600554e-05,2.1490395738510415e-05,2.1683050363208167e-05,2.1848181859240867e-05,2.200345988967456e-05,2.1366950022638775e-05,2.1688723791157827e-05,2.1646454115398228e-05
Sniper_100000_colored_pointcloud,Mask_Sil_Prune,1.1457996151875705e-06,2.110386503773043e-06,2.9860634640499484e-06,3.7227111988613615e-06,5.001418685424142e-06,6.07808169661439e-06,7.6018040999770164e-06,9.498528015683405e-06,1.1633791473286692e-05,1.1906489817192778e-05,1.2157332093920559e-05,1.2341651199676562e-05,1.2529278137662914e-05,1.2691451956925448e-05,1.2827213140553795e-05,1.2953281839145347e-05,1.3083840713079553e-05,1.3240292901173234e-05,1.332928968622582e-05,1.3476207641360816e-05,1.3605537787952926e-05,1.3716000466956757e-05,1.3872821000404656e-05,1.4011685379955452e-05,1.4155314602248836e-05,1.4267677215684671e-05,1.4365754395839758e-05,1.3572445823228918e-05,1.3764184586761985e-05,1.3656262126460206e-05
Sniper_100000_pointcloud,Mask_Sil_Prune,1.0497996072444948e-06,1.900142706290353e-06,2.6797679311130196e-06,3.417825610085856e-06,4.59901320937206e-06,5.622839125862811e-06,7.059532890707487e-06,8.81565301824594e-06,1.0740050129243173e-05,1.1080662261520047e-05,1.1299099242023658e-05,1.1467675903986674e-05,1.1644551705103368e-05,1.1798200830526184e-05,1.1923374586331192e-05,1.2044684808643069e-05,1.2144466381869279e-05,1.2251228326931596e-05,1.2366582268441562e-05,1.248598528036382e-05,1.259348755411338e-05,1.2698407772404607e-05,1.2795469956472516e-05,1.2915852494188584e-05,1.3018411664234009e-05,1.3125687473802827e-05,1.32160112116253e-05,1.2302051800361369e-05,1.2561462426674552e-05,1.2408950169628952e-05
Sofa_100000_colored_pointcloud,Mask_Sil_Prune,1.595736875970033e-06,2.997882575073163e-06,4.465480742510408e-06,5.951215371169383e-06,2.2290845663519576e-05,2.5744386221049353e-05,2.919663893408142e-05,3.3703778171911836e-05,3.8105485145933926e-05,3.9194106648210436e-05,3.9902544813230634e-05,4.048182017868385e-05,4.093258030479774e-05,4.135428025620058e-05,4.1728919313754886e-05,4.206409357720986e-05,4.2350606236141175e-05,4.266897667548619e-05,4.297963096178137e-05,4.326185444369912e-05,4.350465314928442e-05,4.37724738731049e-05,4.3986146920360625e-05,4.419072865857743e-05,4.441408236743882e-05,4.460051786736585e-05,4.482288932194933e-05,4.455282396520488e-05,4.482098302105442e-05,4.498883936321363e-05
Sofa_100000_pointcloud,Mask_Sil_Prune,1.6626765955152223e-06,3.1293175197788514e-06,4.532497769105248e-06,5.798840902571101e-06,2.2277323296293616e-05,2.5644778361311182e-05,2.922321618825663e-05,3.343755815876648e-05,3.784316504606977e-05,3.8773290725657716e-05,3.94387316191569e-05,4.0005441405810416e-05,4.049830022267997e-05,4.096676275366917e-05,4.134702612645924e-05,4.1714774852152914e-05,4.208676909911446e-05,4.241232818458229e-05,4.267997428542003e-05,4.302578963688575e-05,4.331344462116249e-05,4.3635343899950385e-05,4.393136623548344e-05,4.420099867274985e-05,4.4442298531066626e-05,4.471079955692403e-05,4.4946264097234234e-05,4.4490872824098915e-05,4.483721204451285e-05,4.496256588026881e-05
SpaceShipMaybe_100000_colored_pointcloud,Mask_Sil_Prune,1.5578593774989713e-06,2.920720135080046e-06,4.154559064772911e-06,5.357154350349447e-06,1.3832267541147303e-05,1.689514101599343e-05,2.077150929835625e-05,2.5537836336297914e-05,3.034156179637648e-05,3.148263931507245e-05,3.223164094379172e-05,3.2845735404407606e-05,3.3334901672787964e-05,3.3787688153097406e-05,3.4212382161058486e-05,3.458759601926431e-05,3.491561801638454e-05,3.5254583053756505e-05,3.559574906830676e-05,3.589459811337292e-05,3.619120252551511e-05,3.643331729108468e-05,3.668409408419393e-05,3.695629857247695e-05,3.720832319231704e-05,3.748020390048623e-05,3.772907075472176e-05,3.764662687899545e-05,3.788930189330131e-05,3.806656604865566e-05
SpaceShipMaybe_100000_pointcloud,Mask_Sil_Prune,1.6072322068794165e-06,3.066228146053618e-06,4.4405223889043555e-06,5.7134002418024465e-06,1.421878914698027e-05,1.7127393221016973e-05,2.098595905408729e-05,2.5729719709488563e-05,3.0657283787149936e-05,3.1716823286842555e-05,3.248653229093179e-05,3.309338353574276e-05,3.359474067110568e-05,3.4018892620224506e-05,3.441398439463228e-05,3.4797092666849494e-05,3.5175264201825485e-05,3.5530083550838754e-05,3.5885801480617374e-05,3.619625204009935e-05,3.651124643511139e-05,3.6804187402594835e-05,3.708588701556437e-05,3.7354056985350326e-05,3.7611869629472494e-05,3.792365168919787e-05,3.821752034127712e-05,3.817878314293921e-05,3.8470567233162e-05,3.869065403705463e-05
Tree_100000_colored_pointcloud,Mask_Sil_Prune,1.8436174968883279e-06,3.712397756316932e-06,5.464493369800039e-06,7.10521089786198e-06,1.203747251565801e-05,1.4482553524430841e-05,1.8279119103681296e-05,2.2892289052833803e-05,2.7649417461361736e-05,2.8959486371604726e-05,2.989165295730345e-05,3.063259646296501e-05,3.1280047551263124e-05,3.186806497978978e-05,3.2409621780971065e-05,3.294636553619057e-05,3.342264608363621e-05,3.387140895938501e-05,3.4242704714415595e-05,3.4675380447879434e-05,3.512143302941695e-05,3.54837320628576e-05,3.5852888686349615e-05,3.6247362004360184e-05,3.658905916381627e-05,3.694121551234275e-05,3.7292877095751464e-05,3.721516623045318e-05,3.75382587662898e-05,3.771086994674988e-05
Tree_100000_pointcloud,Mask_Sil_Prune,1.9414674170548096e-06,3.9850656321505085e-06,5.938084086665185e-06,7.693736733926926e-06,1.3120637959218584e-05,1.5537407307419926e-05,1.9138151401421055e-05,2.369320282014087e-05,2.8188140277052298e-05,2.9345761504373513e-05,3.0201947083696723e-05,3.094182466156781e-05,3.154627120238729e-05,3.205708344466984e-05,3.256612762925215e-05,3.3066695323213935e-05,3.349436883581802e-05,3.390815618331544e-05,3.429612843319774e-05,3.4685861464822665e-05,3.5090852179564536e-05,3.5438140912447125e-05,3.5779423342319205e-05,3.6096866097068414e-05,3.6431632906896994e-05,3.674995241453871e-05,3.703769471030682e-05,3.696497151395306e-05,3.7318670365493745e-05,3.747232767636888e-05
Truck_100000_colored_pointcloud,Mask_Sil_Prune,1.7026178511514445e-06,3.1391346055897884e-06,4.4193343455845024e-06,5.580984179687221e-06,9.882923222903628e-06,1.1846830602735281e-05,1.4628322787757497e-05,1.7728963939589448e-05,2.099814264511224e-05,2.1857593310414813e-05,2.2445383365266025e-05,2.2923541109776124e-05,2.3312235498451628e-05,2.3703752958681434e-05,2.4034283342189156e-05,2.4339195078937337e-05,2.4594110072939657e-05,2.487458914401941e-05,2.5157838535960764e-05,2.5389566872036085e-05,2.5607823772588745e-05,2.584984031273052e-05,2.6078178052557632e-05,2.631318238854874e-05,2.652195507835131e-05,2.6728002922027372e-05,2.6937279471894726e-05,2.6964948119712062e-05,2.723256875469815e-05,2.733269866439514e-05
Truck_100000_pointcloud,Mask_Sil_Prune,1.7057354853022844e-06,3.2998877941281535e-06,4.7615003495593555e-06,6.035203114151955e-06,1.0410434697405435e-05,1.228368728334317e-05,1.4824352547293529e-05,1.7813088561524637e-05,2.0992903955630027e-05,2.1778685550088994e-05,2.2325240934151225e-05,2.2767238988308236e-05,2.3135211449698545e-05,2.3433354726876132e-05,2.371843766013626e-05,2.3982578568393365e-05,2.4200238840421662e-05,2.4426539312116802e-05,2.462910742906388e-05,2.484178912709467e-05,2.5057779566850513e-05,2.5292103600804694e-05,2.5534729502396658e-05,2.574386599007994e-05,2.5937401005649008e-05,2.6146195523324423e-05,2.6333904315833934e-05,2.6139467081520706e-05,2.64061673078686e-05,2.6468323994777165e-05
Waly_100000_colored_pointcloud,Mask_Sil_Prune,1.8253965663461713e-06,3.6351048038341105e-06,5.349174443836091e-06,7.036973329377361e-06,3.096918226219714e-05,3.6343331885291263e-05,4.190255640423857e-05,4.87278557557147e-05,5.587875421042554e-05,5.7189081417163834e-05,5.805926048196852e-05,5.875179704162292e-05,5.93638360442128e-05,5.9854213759535924e-05,6.039204163243994e-05,6.0787620896007866e-05,6.115459837019444e-05,6.153508729767054e-05,6.190044223330915e-05,6.221842340892181e-05,6.258478970266879e-05,6.295109051279724e-05,6.327287701424211e-05,6.359431426972151e-05,6.388263864209875e-05,6.419248529709876e-05,6.44986575935036e-05,6.438112177420408e-05,6.476390990428627e-05,6.498287984868512e-05
Waly_100000_pointcloud,Mask_Sil_Prune,1.916093651743722e-06,3.952315637434367e-06,6.101970939198509e-06,7.924000783532392e-06,2.9198094125604257e-05,3.336511508678086e-05,3.798936813836917e-05,4.4087297283113e-05,5.071180930826813e-05,5.188455543247983e-05,5.267525921226479e-05,5.332062573870644e-05,5.3838455642107874e-05,5.429981683846563e-05,5.4793403251096606e-05,5.521799175767228e-05,5.557413169299252e-05,5.591747321886942e-05,5.621653326670639e-05,5.6602046242915094e-05,5.693791536032222e-05,5.7250235840911046e-05,5.753772347816266e-05,5.7828201533993706e-05,5.811949813505635e-05,5.839658479089849e-05,5.8649457059800625e-05,5.851169044035487e-05,5.88410475756973e-05,5.9072473959531635e-05
Bicycle_100000_colored_pointcloud,Mask_pen_Prune,1.7122363260568818e-06,3.2496541280124802e-06,4.7708008423796855e-06,6.1601535890076775e-06,9.389690603711642e-06,1.1543337677721865e-05,1.4306313460110687e-05,1.774921292962972e-05,2.1221931092441082e-05,2.2368394638760947e-05,2.316322752449196e-05,2.3759366740705445e-05,2.4339158699149266e-05,2.477833186276257e-05,2.5236982764909044e-05,2.566079274402e-05,2.6107680241693743e-05,2.6515373974689282e-05,2.6912246539723128e-05,2.739780757110566e-05,2.7800637326436117e-05,2.8180464141769335e-05,2.8598735298146494e-05,2.8983695301576518e-05,2.935332668130286e-05,2.9690885639865883e-05,3.0079856514930725e-05,2.909413888119161e-05,2.9701768653467298e-05,2.985810351674445e-05
Bicycle_100000_pointcloud,Mask_pen_Prune,1.889939312604838e-06,3.5749771996052004e-06,5.2823679652647115e-06,6.684759682684671e-06,1.008063100016443e-05,1.205468834086787e-05,1.464781780669e-05,1.7695128917694092e-05,2.102853250107728e-05,2.201571078330744e-05,2.2684180294163525e-05,2.3169570340542123e-05,2.3676609998801723e-05,2.4069382561719976e-05,2.4475244572386146e-05,2.479795875842683e-05,2.513589606678579e-05,2.548754491726868e-05,2.5804247343330644e-05,2.6144520234083757e-05,2.6454759790794924e-05,2.6767334929900244e-05,2.7108288122690283e-05,2.7435386073193513e-05,2.7719332138076425e-05,2.7985824999632314e-05,2.8273720090510324e-05,2.723231227719225e-05,2.769790808088146e-05,2.7617221348918974e-05
Cat_100000_colored_pointcloud,Mask_pen_Prune,1.6237279396591475e-06,3.108659257122781e-06,4.642331987270154e-06,6.347464477585163e-06,1.0947946066153236e-05,1.4596701475966256e-05,1.939935282280203e-05,2.5134522729786113e-05,3.1708230380900204e-05,3.3206244552275166e-05,3.42879029631149e-05,3.527975786710158e-05,3.606063546612859e-05,3.6686476960312575e-05,3.7296103982953355e-05,3.7840858567506075e-05,3.8424852391472086e-05,3.8880196370882913e-05,3.9306189137278125e-05,3.975460276706144e-05,4.0180457290261984e-05,4.05922437494155e-05,4.1018858610186726e-05,4.141419776715338e-05,4.181882832199335e-05,4.215255830786191e-05,4.2517775000305846e-05,4.078328493051231e-05,4.125921259401366e-05,4.109123256057501e-05
Cat_100000_pointcloud,Mask_pen_Prune,1.8209152585768607e-06,3.6119690776104107e-06,5.5772234190953895e-06,7.439991804858437e-06,1.1940073818550445e-05,1.5230922144837677e-05,1.9598031940404326e-05,2.4665772798471153e-05,2.9895518309785984e-05,3.142409332212992e-05,3.240034857299179e-05,3.3311745937680826e-05,3.4083001082763076e-05,3.4651362511795014e-05,3.520500467857346e-05,3.576159360818565e-05,3.6230925616109744e-05,3.6671441193902865e-05,3.706601637532003e-05,3.7473593692993745e-05,3.788683898164891e-05,3.827225009445101e-05,3.860890137730166e-05,3.8972073525656015e-05,3.934816049877554e-05,3.967847442254424e-05,4.0010767406784e-05,3.840370482066646e-05,3.894971086992882e-05,3.876410482916981e-05
Chair3Legs_100000_colored_pointcloud,Mask_pen_Prune,1.527435870229965e-06,2.894535100494977e-06,4.1387456803931855e-06,5.357778718462214e-06,1.6990676158457063e-05,1.985465678444598e-05,2.3261443857336417e-05,2.7648056857287884e-05,3.216551340301521e-05,3.328229649923742e-05,3.4044973290292546e-05,3.4701421100180596e-05,3.525226566125639e-05,3.5750465031014755e-05,3.616536196204834e-05,3.657232446130365e-05,3.698874934343621e-05,3.73726143152453e-05,3.7727528251707554e-05,3.8065707485657185e-05,3.83538608730305e-05,3.869138890877366e-05,3.894714609486982e-05,3.9206592191476375e-05,3.945630305679515e-05,3.9709892007522285e-05,3.997117528342642e-05,3.9988732169149444e-05,4.030641139252111e-05,4.05050341214519e-05
Chair3Legs_100000_pointcloud,Mask_pen_Prune,1.5801915651536547e-06,3.1623080758436117e-06,4.52044332632795e-06,5.7877750805346295e-06,1.743027132761199e-05,2.0162635337328538e-05,2.344174572499469e-05,2.7525955374585465e-05,3.1874849810265005e-05,3.282301622675732e-05,3.345520963193849e-05,3.398731496417895e-05,3.446513437665999e-05,3.490182643872686e-05,3.529150490066968e-05,3.560270124580711e-05,3.592333086999133e-05,3.623934026109055e-05,3.6539182474371046e-05,3.680428926600143e-05,3.710446981131099e-05,3.7373058148659766e-05,3.760844629141502e-05,3.788112007896416e-05,3.8140773540362716e-05,3.843370723188855e-05,3.868537169182673e-05,3.856438706861809e-05,3.8891215808689594e-05,3.9041184209054336e-05
